,0,1,2
3220,"[19.533143078706075, -99.24848762553006]","[19.465912208007513, -99.39932426541715]",3257
3221,"[19.533143078706075, -99.24848762553006]","[19.431952396894207, -99.11159226862561]",2993
3222,"[19.533143078706075, -99.24848762553006]","[19.293661871392363, -99.29865490593097]",2840
3223,"[19.533143078706075, -99.24848762553006]","[19.3065061616201, -99.39325293491389]",2616
3224,"[19.533143078706075, -99.24848762553006]","[19.262283454737926, -99.0840595002207]",4287
3225,"[19.533143078706075, -99.24848762553006]","[19.267786613473948, -99.28242028807253]",4319
3226,"[19.533143078706075, -99.24848762553006]","[19.328031981687346, -99.21520730064226]",2363
3227,"[19.533143078706075, -99.24848762553006]","[19.306508838764096, -99.14526157993895]",3226
3228,"[19.533143078706075, -99.24848762553006]","[19.33869584784552, -98.99391380497931]",4210
3229,"[19.533143078706075, -99.24848762553006]","[19.495324153398418, -99.20701076318234]",1571
3230,"[19.533143078706075, -99.24848762553006]","[19.483650773936038, -99.35386434085099]",1812
3231,"[19.533143078706075, -99.24848762553006]","[19.485792124760632, -98.98047408784863]",3826
3232,"[19.533143078706075, -99.24848762553006]","[19.474512134238832, -99.38042490106275]",2519
3233,"[19.533143078706075, -99.24848762553006]","[19.226021457671923, -99.06484388336412]",5171
3234,"[19.32225543254924, -99.16119649805853]","[19.283233143613977, -99.38244708305169]",2717
3235,"[19.32225543254924, -99.16119649805853]","[19.21726790349794, -99.32291114051043]",3658
3236,"[19.32225543254924, -99.16119649805853]","[19.576890751979587, -99.05542416734598]",4028
3237,"[19.32225543254924, -99.16119649805853]","[19.52439810239925, -99.27650785811961]",2818
3238,"[19.32225543254924, -99.16119649805853]","[19.224898463487445, -99.24117238947034]",2824
3239,"[19.32225543254924, -99.16119649805853]","[19.34732888152316, -99.26713604804236]",1720
3240,"[19.32225543254924, -99.16119649805853]","[19.28635405427697, -99.01378764315798]",2597
3241,"[19.32225543254924, -99.16119649805853]","[19.53511504704348, -98.97984672757082]",4285
3242,"[19.32225543254924, -99.16119649805853]","[19.250817894650115, -99.25583556469013]",2414
3243,"[19.32225543254924, -99.16119649805853]","[19.43308341504041, -99.33368387654899]",3075
3244,"[19.32225543254924, -99.16119649805853]","[19.38101255009176, -99.19348543899147]",1756
3245,"[19.32225543254924, -99.16119649805853]","[19.40159581833263, -99.13649229548915]",1270
3246,"[19.32225543254924, -99.16119649805853]","[19.299795680691915, -99.19771371374877]",958
3247,"[19.32225543254924, -99.16119649805853]","[19.373737396301504, -99.21457092202904]",1989
3248,"[19.32225543254924, -99.16119649805853]","[19.33954768146602, -99.37505054799445]",3931
3249,"[19.32225543254924, -99.16119649805853]","[19.468374993447767, -99.33004489823131]",4017
3250,"[19.32225543254924, -99.16119649805853]","[19.373907586588626, -98.9863277974932]",3200
3251,"[19.32225543254924, -99.16119649805853]","[19.31523404548342, -98.92532990607914]",3967
3252,"[19.32225543254924, -99.16119649805853]","[19.212677047683112, -99.302143970052]",3631
3253,"[19.32225543254924, -99.16119649805853]","[19.218224670083124, -98.9957387869367]",4212
3254,"[19.32225543254924, -99.16119649805853]","[19.57736498006908, -99.07914036065755]",4689
3255,"[19.32225543254924, -99.16119649805853]","[19.573237731013197, -99.13951920436632]",5031
3256,"[19.32225543254924, -99.16119649805853]","[19.541044713648574, -99.21832894438758]",2869
3257,"[19.32225543254924, -99.16119649805853]","[19.328139833987972, -99.26328027892764]",2185
3258,"[19.32225543254924, -99.16119649805853]","[19.260036669744057, -99.39534166191987]",3993
3259,"[19.32225543254924, -99.16119649805853]","[19.576540463402644, -99.28658210802875]",4281
3260,"[19.32225543254924, -99.16119649805853]","[19.238716305928236, -98.8937882130366]",4149
3261,"[19.32225543254924, -99.16119649805853]","[19.465912208007513, -99.39932426541715]",4685
3262,"[19.32225543254924, -99.16119649805853]","[19.431952396894207, -99.11159226862561]",2262
3263,"[19.32225543254924, -99.16119649805853]","[19.293661871392363, -99.29865490593097]",2848
3264,"[19.32225543254924, -99.16119649805853]","[19.3065061616201, -99.39325293491389]",2697
3265,"[19.32225543254924, -99.16119649805853]","[19.262283454737926, -99.0840595002207]",2282
3266,"[19.32225543254924, -99.16119649805853]","[19.267786613473948, -99.28242028807253]",2828
3267,"[19.32225543254924, -99.16119649805853]","[19.328031981687346, -99.21520730064226]",1217
3268,"[19.32225543254924, -99.16119649805853]","[19.306508838764096, -99.14526157993895]",720
3269,"[19.32225543254924, -99.16119649805853]","[19.33869584784552, -98.99391380497931]",3381
3270,"[19.32225543254924, -99.16119649805853]","[19.495324153398418, -99.20701076318234]",2864
3271,"[19.32225543254924, -99.16119649805853]","[19.483650773936038, -99.35386434085099]",3761
3272,"[19.32225543254924, -99.16119649805853]","[19.485792124760632, -98.98047408784863]",3601
3273,"[19.32225543254924, -99.16119649805853]","[19.474512134238832, -99.38042490106275]",4468
3274,"[19.32225543254924, -99.16119649805853]","[19.226021457671923, -99.06484388336412]",3166
3275,"[19.283233143613977, -99.38244708305169]","[19.21726790349794, -99.32291114051043]",3418
3276,"[19.283233143613977, -99.38244708305169]","[19.576890751979587, -99.05542416734598]",4427
3277,"[19.283233143613977, -99.38244708305169]","[19.52439810239925, -99.27650785811961]",2128
3278,"[19.283233143613977, -99.38244708305169]","[19.224898463487445, -99.24117238947034]",3988
3279,"[19.283233143613977, -99.38244708305169]","[19.34732888152316, -99.26713604804236]",1627
3280,"[19.283233143613977, -99.38244708305169]","[19.28635405427697, -99.01378764315798]",4057
3281,"[19.283233143613977, -99.38244708305169]","[19.53511504704348, -98.97984672757082]",5490
3282,"[19.283233143613977, -99.38244708305169]","[19.250817894650115, -99.25583556469013]",3577
3283,"[19.283233143613977, -99.38244708305169]","[19.43308341504041, -99.33368387654899]",1899
3284,"[19.283233143613977, -99.38244708305169]","[19.38101255009176, -99.19348543899147]",2429
3285,"[19.283233143613977, -99.38244708305169]","[19.40159581833263, -99.13649229548915]",2935
3286,"[19.283233143613977, -99.38244708305169]","[19.299795680691915, -99.19771371374877]",2087
3287,"[19.283233143613977, -99.38244708305169]","[19.373737396301504, -99.21457092202904]",2694
3288,"[19.283233143613977, -99.38244708305169]","[19.33954768146602, -99.37505054799445]",1933
3289,"[19.283233143613977, -99.38244708305169]","[19.468374993447767, -99.33004489823131]",2841
3290,"[19.283233143613977, -99.38244708305169]","[19.373907586588626, -98.9863277974932]",4405
3291,"[19.283233143613977, -99.38244708305169]","[19.31523404548342, -98.92532990607914]",5172
3292,"[19.283233143613977, -99.38244708305169]","[19.212677047683112, -99.302143970052]",3453
3293,"[19.283233143613977, -99.38244708305169]","[19.218224670083124, -98.9957387869367]",5672
3294,"[19.283233143613977, -99.38244708305169]","[19.57736498006908, -99.07914036065755]",5088
3295,"[19.283233143613977, -99.38244708305169]","[19.573237731013197, -99.13951920436632]",4802
3296,"[19.283233143613977, -99.38244708305169]","[19.541044713648574, -99.21832894438758]",2872
3297,"[19.283233143613977, -99.38244708305169]","[19.328139833987972, -99.26328027892764]",2405
3298,"[19.283233143613977, -99.38244708305169]","[19.260036669744057, -99.39534166191987]",1270
3299,"[19.283233143613977, -99.38244708305169]","[19.576540463402644, -99.28658210802875]",3422
3300,"[19.283233143613977, -99.38244708305169]","[19.238716305928236, -98.8937882130366]",5354
3301,"[19.283233143613977, -99.38244708305169]","[19.465912208007513, -99.39932426541715]",3509
3302,"[19.283233143613977, -99.38244708305169]","[19.431952396894207, -99.11159226862561]",3467
3303,"[19.283233143613977, -99.38244708305169]","[19.293661871392363, -99.29865490593097]",1676
3304,"[19.283233143613977, -99.38244708305169]","[19.3065061616201, -99.39325293491389]",686
3305,"[19.283233143613977, -99.38244708305169]","[19.262283454737926, -99.0840595002207]",3742
3306,"[19.283233143613977, -99.38244708305169]","[19.267786613473948, -99.28242028807253]",3503
3307,"[19.283233143613977, -99.38244708305169]","[19.328031981687346, -99.21520730064226]",1970
3308,"[19.283233143613977, -99.38244708305169]","[19.306508838764096, -99.14526157993895]",2680
3309,"[19.283233143613977, -99.38244708305169]","[19.33869584784552, -98.99391380497931]",4463
3310,"[19.283233143613977, -99.38244708305169]","[19.495324153398418, -99.20701076318234]",2889
3311,"[19.283233143613977, -99.38244708305169]","[19.483650773936038, -99.35386434085099]",2585
3312,"[19.283233143613977, -99.38244708305169]","[19.485792124760632, -98.98047408784863]",4806
3313,"[19.283233143613977, -99.38244708305169]","[19.474512134238832, -99.38042490106275]",3292
3314,"[19.283233143613977, -99.38244708305169]","[19.226021457671923, -99.06484388336412]",4626
3315,"[19.21726790349794, -99.32291114051043]","[19.576890751979587, -99.05542416734598]",6376
3316,"[19.21726790349794, -99.32291114051043]","[19.52439810239925, -99.27650785811961]",4979
3317,"[19.21726790349794, -99.32291114051043]","[19.224898463487445, -99.24117238947034]",878
3318,"[19.21726790349794, -99.32291114051043]","[19.34732888152316, -99.26713604804236]",3878
3319,"[19.21726790349794, -99.32291114051043]","[19.28635405427697, -99.01378764315798]",5076
3320,"[19.21726790349794, -99.32291114051043]","[19.53511504704348, -98.97984672757082]",7099
3321,"[19.21726790349794, -99.32291114051043]","[19.250817894650115, -99.25583556469013]",1676
3322,"[19.21726790349794, -99.32291114051043]","[19.43308341504041, -99.33368387654899]",5083
3323,"[19.21726790349794, -99.32291114051043]","[19.38101255009176, -99.19348543899147]",3914
3324,"[19.21726790349794, -99.32291114051043]","[19.40159581833263, -99.13649229548915]",4203
3325,"[19.21726790349794, -99.32291114051043]","[19.299795680691915, -99.19771371374877]",3060
3326,"[19.21726790349794, -99.32291114051043]","[19.373737396301504, -99.21457092202904]",4119
3327,"[19.21726790349794, -99.32291114051043]","[19.33954768146602, -99.37505054799445]",5117
3328,"[19.21726790349794, -99.32291114051043]","[19.468374993447767, -99.33004489823131]",6025
3329,"[19.21726790349794, -99.32291114051043]","[19.373907586588626, -98.9863277974932]",6102
3330,"[19.21726790349794, -99.32291114051043]","[19.31523404548342, -98.92532990607914]",6878
3331,"[19.21726790349794, -99.32291114051043]","[19.212677047683112, -99.302143970052]",28
3332,"[19.21726790349794, -99.32291114051043]","[19.218224670083124, -98.9957387869367]",6691
3333,"[19.21726790349794, -99.32291114051043]","[19.57736498006908, -99.07914036065755]",7037
3334,"[19.21726790349794, -99.32291114051043]","[19.573237731013197, -99.13951920436632]",7117
3335,"[19.21726790349794, -99.32291114051043]","[19.541044713648574, -99.21832894438758]",5028
3336,"[19.21726790349794, -99.32291114051043]","[19.328139833987972, -99.26328027892764]",4344
3337,"[19.21726790349794, -99.32291114051043]","[19.260036669744057, -99.39534166191987]",4142
3338,"[19.21726790349794, -99.32291114051043]","[19.576540463402644, -99.28658210802875]",6439
3339,"[19.21726790349794, -99.32291114051043]","[19.238716305928236, -98.8937882130366]",7032
3340,"[19.21726790349794, -99.32291114051043]","[19.465912208007513, -99.39932426541715]",6694
3341,"[19.21726790349794, -99.32291114051043]","[19.431952396894207, -99.11159226862561]",5076
3342,"[19.21726790349794, -99.32291114051043]","[19.293661871392363, -99.29865490593097]",4860
3343,"[19.21726790349794, -99.32291114051043]","[19.3065061616201, -99.39325293491389]",3870
3344,"[19.21726790349794, -99.32291114051043]","[19.262283454737926, -99.0840595002207]",4761
3345,"[19.21726790349794, -99.32291114051043]","[19.267786613473948, -99.28242028807253]",4413
3346,"[19.21726790349794, -99.32291114051043]","[19.328031981687346, -99.21520730064226]",3376
3347,"[19.21726790349794, -99.32291114051043]","[19.306508838764096, -99.14526157993895]",3638
3348,"[19.21726790349794, -99.32291114051043]","[19.33869584784552, -98.99391380497931]",5860
3349,"[19.21726790349794, -99.32291114051043]","[19.495324153398418, -99.20701076318234]",5026
3350,"[19.21726790349794, -99.32291114051043]","[19.483650773936038, -99.35386434085099]",5769
3351,"[19.21726790349794, -99.32291114051043]","[19.485792124760632, -98.98047408784863]",6415
3352,"[19.21726790349794, -99.32291114051043]","[19.474512134238832, -99.38042490106275]",6476
3353,"[19.21726790349794, -99.32291114051043]","[19.226021457671923, -99.06484388336412]",5645
3354,"[19.576890751979587, -99.05542416734598]","[19.52439810239925, -99.27650785811961]",4979
3355,"[19.576890751979587, -99.05542416734598]","[19.224898463487445, -99.24117238947034]",5554
3356,"[19.576890751979587, -99.05542416734598]","[19.34732888152316, -99.26713604804236]",3801
3357,"[19.576890751979587, -99.05542416734598]","[19.28635405427697, -99.01378764315798]",4805
3358,"[19.576890751979587, -99.05542416734598]","[19.53511504704348, -98.97984672757082]",3191
3359,"[19.576890751979587, -99.05542416734598]","[19.250817894650115, -99.25583556469013]",5144
3360,"[19.576890751979587, -99.05542416734598]","[19.43308341504041, -99.33368387654899]",3718
3361,"[19.576890751979587, -99.05542416734598]","[19.38101255009176, -99.19348543899147]",2957
3362,"[19.576890751979587, -99.05542416734598]","[19.40159581833263, -99.13649229548915]",3231
3363,"[19.576890751979587, -99.05542416734598]","[19.299795680691915, -99.19771371374877]",3677
3364,"[19.576890751979587, -99.05542416734598]","[19.373737396301504, -99.21457092202904]",3546
3365,"[19.576890751979587, -99.05542416734598]","[19.33954768146602, -99.37505054799445]",5567
3366,"[19.576890751979587, -99.05542416734598]","[19.468374993447767, -99.33004489823131]",4149
3367,"[19.576890751979587, -99.05542416734598]","[19.373907586588626, -98.9863277974932]",3403
3368,"[19.576890751979587, -99.05542416734598]","[19.31523404548342, -98.92532990607914]",4343
3369,"[19.576890751979587, -99.05542416734598]","[19.212677047683112, -99.302143970052]",6361
3370,"[19.576890751979587, -99.05542416734598]","[19.218224670083124, -98.9957387869367]",6087
3371,"[19.576890751979587, -99.05542416734598]","[19.57736498006908, -99.07914036065755]",693
3372,"[19.576890751979587, -99.05542416734598]","[19.573237731013197, -99.13951920436632]",3728
3373,"[19.576890751979587, -99.05542416734598]","[19.541044713648574, -99.21832894438758]",2447
3374,"[19.576890751979587, -99.05542416734598]","[19.328139833987972, -99.26328027892764]",4580
3375,"[19.576890751979587, -99.05542416734598]","[19.260036669744057, -99.39534166191987]",5629
3376,"[19.576890751979587, -99.05542416734598]","[19.576540463402644, -99.28658210802875]",3974
3377,"[19.576890751979587, -99.05542416734598]","[19.238716305928236, -98.8937882130366]",4370
3378,"[19.576890751979587, -99.05542416734598]","[19.465912208007513, -99.39932426541715]",5327
3379,"[19.576890751979587, -99.05542416734598]","[19.431952396894207, -99.11159226862561]",2463
3380,"[19.576890751979587, -99.05542416734598]","[19.293661871392363, -99.29865490593097]",4484
3381,"[19.576890751979587, -99.05542416734598]","[19.3065061616201, -99.39325293491389]",4333
